code,catalog_name,catalog_depth,parent_catalog_code,full_catalog_name
8208,Fishing Reel Replacement Spools,5,8092,Sporting Goods > Outdoor Recreation > Fishing > Fishing Reel Accessories > Fishing Reel Replacement Spools
4926,Fishing Reels,4,3334,Sporting Goods > Outdoor Recreation > Fishing > Fishing Reels
8093,Fishing Rod Accessories,4,3334,Sporting Goods > Outdoor Recreation > Fishing > Fishing Rod Accessories
8272,Fishing Rod Bags & Cases,5,8093,Sporting Goods > Outdoor Recreation > Fishing > Fishing Rod Accessories > Fishing Rod Bags & Cases
499942,Fishing Rod Holders & Storage Racks,5,8093,Sporting Goods > Outdoor Recreation > Fishing > Fishing Rod Accessories > Fishing Rod Holders & Storage Racks
4927,Fishing Rods,4,3334,Sporting Goods > Outdoor Recreation > Fishing > Fishing Rods
7343,Fishing Spears,4,3334,Sporting Goods > Outdoor Recreation > Fishing > Fishing Spears
499823,Fishing Tackle,4,3334,Sporting Goods > Outdoor Recreation > Fishing > Fishing Tackle
3603,Fishing Baits & Lures,5,499823,Sporting Goods > Outdoor Recreation > Fishing > Fishing Tackle > Fishing Baits & Lures
3859,Fishing Floats,5,499823,Sporting Goods > Outdoor Recreation > Fishing > Fishing Tackle > Fishing Floats
3359,Fishing Hooks,5,499823,Sporting Goods > Outdoor Recreation > Fishing > Fishing Tackle > Fishing Hooks
3651,Fishing Sinkers,5,499823,Sporting Goods > Outdoor Recreation > Fishing > Fishing Tackle > Fishing Sinkers
7222,Fishing Snaps & Swivels,5,499823,Sporting Goods > Outdoor Recreation > Fishing > Fishing Tackle > Fishing Snaps & Swivels
7221,Fishing Traps,4,3334,Sporting Goods > Outdoor Recreation > Fishing > Fishing Traps
7217,Fly Tying Materials,4,3334,Sporting Goods > Outdoor Recreation > Fishing > Fly Tying Materials
7125,Fishing Beads,5,7217,Sporting Goods > Outdoor Recreation > Fishing > Fly Tying Materials > Fishing Beads
6440,Fishing Yarn,5,7217,Sporting Goods > Outdoor Recreation > Fishing > Fly Tying Materials > Fishing Yarn
3096,Live Bait,4,3334,Sporting Goods > Outdoor Recreation > Fishing > Live Bait
1041,Tackle Bags & Boxes,4,3334,Sporting Goods > Outdoor Recreation > Fishing > Tackle Bags & Boxes
1043,Golf,3,1011,Sporting Goods > Outdoor Recreation > Golf
8044,Divot Tools,4,1043,Sporting Goods > Outdoor Recreation > Golf > Divot Tools
7314,Golf Accessory Sets,4,1043,Sporting Goods > Outdoor Recreation > Golf > Golf Accessory Sets
4605,Golf Bag Accessories,4,1043,Sporting Goods > Outdoor Recreation > Golf > Golf Bag Accessories
4537,Golf Bag Carts,5,4605,Sporting Goods > Outdoor Recreation > Golf > Golf Bag Accessories > Golf Bag Carts
4525,Golf Bag Covers & Cases,5,4605,Sporting Goods > Outdoor Recreation > Golf > Golf Bag Accessories > Golf Bag Covers & Cases
1044,Golf Bags,4,1043,Sporting Goods > Outdoor Recreation > Golf > Golf Bags
6864,Golf Ball Markers,4,1043,Sporting Goods > Outdoor Recreation > Golf > Golf Ball Markers
1045,Golf Balls,4,1043,Sporting Goods > Outdoor Recreation > Golf > Golf Balls
3642,Golf Club Parts & Accessories,4,1043,Sporting Goods > Outdoor Recreation > Golf > Golf Club Parts & Accessories
4254,Golf Club Grips,5,3642,Sporting Goods > Outdoor Recreation > Golf > Golf Club Parts & Accessories > Golf Club Grips
4043,Golf Club Headcovers,5,3642,Sporting Goods > Outdoor Recreation > Golf > Golf Club Parts & Accessories > Golf Club Headcovers
499780,Golf Club Shafts,5,3642,Sporting Goods > Outdoor Recreation > Golf > Golf Club Parts & Accessories > Golf Club Shafts
1046,Golf Clubs,4,1043,Sporting Goods > Outdoor Recreation > Golf > Golf Clubs
3578,Golf Flags,4,1043,Sporting Goods > Outdoor Recreation > Golf > Golf Flags
4466,Golf Gloves,4,1043,Sporting Goods > Outdoor Recreation > Golf > Golf Gloves
3106,Golf Tees,4,1043,Sporting Goods > Outdoor Recreation > Golf > Golf Tees
4467,Golf Towels,4,1043,Sporting Goods > Outdoor Recreation > Golf > Golf Towels
3772,Golf Training Aids,4,1043,Sporting Goods > Outdoor Recreation > Golf > Golf Training Aids
3789,Hang Gliding & Skydiving,3,1011,Sporting Goods > Outdoor Recreation > Hang Gliding & Skydiving
5877,Air Suits,4,3789,Sporting Goods > Outdoor Recreation > Hang Gliding & Skydiving > Air Suits
4327,Hang Gliders,4,3789,Sporting Goods > Outdoor Recreation > Hang Gliding & Skydiving > Hang Gliders
4023,Parachutes,4,3789,Sporting Goods > Outdoor Recreation > Hang Gliding & Skydiving > Parachutes
499824,Hunting & Shooting,3,1011,Sporting Goods > Outdoor Recreation > Hunting & Shooting
1033,Archery,4,499824,Sporting Goods > Outdoor Recreation > Hunting & Shooting > Archery
3773,Archery Armguards,5,1033,Sporting Goods > Outdoor Recreation > Hunting & Shooting > Archery > Archery Armguards
499833,Archery Gloves & Releases,5,1033,Sporting Goods > Outdoor Recreation > Hunting & Shooting > Archery > Archery Gloves & Releases
3883,Archery Targets,5,1033,Sporting Goods > Outdoor Recreation > Hunting & Shooting > Archery > Archery Targets
3291,Arrow Parts & Accessories,5,1033,Sporting Goods > Outdoor Recreation > Hunting & Shooting > Archery > Arrow Parts & Accessories
499831,Arrow Fletchings,6,3291,Sporting Goods > Outdoor Recreation > Hunting & Shooting > Archery > Arrow Parts & Accessories > Arrow Fletchings
499832,Arrow Nocks,6,3291,Sporting Goods > Outdoor Recreation > Hunting & Shooting > Archery > Arrow Parts & Accessories > Arrow Nocks
499830,Broadheads & Field Points,6,3291,Sporting Goods > Outdoor Recreation > Hunting & Shooting > Archery > Arrow Parts & Accessories > Broadheads & Field Points
3533,Arrows & Bolts,5,1033,Sporting Goods > Outdoor Recreation > Hunting & Shooting > Archery > Arrows & Bolts
499826,Bow & Crossbow Accessories,5,1033,Sporting Goods > Outdoor Recreation > Hunting & Shooting > Archery > Bow & Crossbow Accessories
499825,Bows & Crossbows,5,1033,Sporting Goods > Outdoor Recreation > Hunting & Shooting > Archery > Bows & Crossbows
3332,Compound Bows,6,499825,Sporting Goods > Outdoor Recreation > Hunting & Shooting > Archery > Bows & Crossbows > Compound Bows
3505,Crossbows,6,499825,Sporting Goods > Outdoor Recreation > Hunting & Shooting > Archery > Bows & Crossbows > Crossbows
3715,Recurve & Longbows,6,499825,Sporting Goods > Outdoor Recreation > Hunting & Shooting > Archery > Bows & Crossbows > Recurve & Longbows
3757,Quivers,5,1033,Sporting Goods > Outdoor Recreation > Hunting & Shooting > Archery > Quivers
3125,Clay Pigeon Shooting,4,499824,Sporting Goods > Outdoor Recreation > Hunting & Shooting > Clay Pigeon Shooting
3305,Clay Pigeon Throwers,5,3125,Sporting Goods > Outdoor Recreation > Hunting & Shooting > Clay Pigeon Shooting > Clay Pigeon Throwers
3528,Clay Pigeons,5,3125,Sporting Goods > Outdoor Recreation > Hunting & Shooting > Clay Pigeon Shooting > Clay Pigeons
3136,Hunting,4,499824,Sporting Goods > Outdoor Recreation > Hunting & Shooting > Hunting
7460,Hunting & Shooting Protective Gear,4,499824,Sporting Goods > Outdoor Recreation > Hunting & Shooting > Hunting & Shooting Protective Gear
7461,Hunting & Shooting Gloves,5,7460,Sporting Goods > Outdoor Recreation > Hunting & Shooting > Hunting & Shooting Protective Gear > Hunting & Shooting Gloves
7518,Hunting & Shooting Jackets,5,7460,Sporting Goods > Outdoor Recreation > Hunting & Shooting > Hunting & Shooting Protective Gear > Hunting & Shooting Jackets
3674,Animal Traps,5,3136,Sporting Goods > Outdoor Recreation > Hunting & Shooting > Hunting > Animal Traps
7373,Hearing Enhancers,5,3136,Sporting Goods > Outdoor Recreation > Hunting & Shooting > Hunting > Hearing Enhancers
1034,Hunting Blinds & Screens,5,3136,Sporting Goods > Outdoor Recreation > Hunting & Shooting > Hunting > Hunting Blinds & Screens
5917,Hunting Dog Equipment,5,3136,Sporting Goods > Outdoor Recreation > Hunting & Shooting > Hunting > Hunting Dog Equipment
3748,Tree Stands,5,3136,Sporting Goods > Outdoor Recreation > Hunting & Shooting > Hunting > Tree Stands
6992,Wild Game Feeders,5,3136,Sporting Goods > Outdoor Recreation > Hunting & Shooting > Hunting > Wild Game Feeders
8011,Wildlife Attractants,5,3136,Sporting Goods > Outdoor Recreation > Hunting & Shooting > Hunting > Wildlife Attractants
8080,Cover Scents & Scent Attractants,6,8011,Sporting Goods > Outdoor Recreation > Hunting & Shooting > Hunting > Wildlife Attractants > Cover Scents & Scent Attractants
3756,Hunting & Wildlife Calls,6,8011,Sporting Goods > Outdoor Recreation > Hunting & Shooting > Hunting > Wildlife Attractants > Hunting & Wildlife Calls
3583,Hunting & Wildlife Decoys,6,8011,Sporting Goods > Outdoor Recreation > Hunting & Shooting > Hunting > Wildlife Attractants > Hunting & Wildlife Decoys
8081,"Wildlife Bait, Feed & Minerals",6,8011,"Sporting Goods > Outdoor Recreation > Hunting & Shooting > Hunting > Wildlife Attractants > Wildlife Bait, Feed & Minerals"
499834,Paintball & Airsoft,4,499824,Sporting Goods > Outdoor Recreation > Hunting & Shooting > Paintball & Airsoft
2443,Airsoft,5,499834,Sporting Goods > Outdoor Recreation > Hunting & Shooting > Paintball & Airsoft > Airsoft
3116,Airsoft Gun Parts & Accessories,6,2443,Sporting Goods > Outdoor Recreation > Hunting & Shooting > Paintball & Airsoft > Airsoft > Airsoft Gun Parts & Accessories
8005,Airsoft Gun Batteries,7,3116,Sporting Goods > Outdoor Recreation > Hunting & Shooting > Paintball & Airsoft > Airsoft > Airsoft Gun Parts & Accessories > Airsoft Gun Batteries
3093,Airsoft Guns,6,2443,Sporting Goods > Outdoor Recreation > Hunting & Shooting > Paintball & Airsoft > Airsoft > Airsoft Guns
3925,Airsoft Pellets,6,2443,Sporting Goods > Outdoor Recreation > Hunting & Shooting > Paintball & Airsoft > Airsoft > Airsoft Pellets
1049,Paintball,5,499834,Sporting Goods > Outdoor Recreation > Hunting & Shooting > Paintball & Airsoft > Paintball
499835,Paintball & Airsoft Protective Gear,5,499834,Sporting Goods > Outdoor Recreation > Hunting & Shooting > Paintball & Airsoft > Paintball & Airsoft Protective Gear
499836,Paintball & Airsoft Gloves,6,499835,Sporting Goods > Outdoor Recreation > Hunting & Shooting > Paintball & Airsoft > Paintball & Airsoft Protective Gear > Paintball & Airsoft Gloves
499838,Paintball & Airsoft Goggles & Masks,6,499835,Sporting Goods > Outdoor Recreation > Hunting & Shooting > Paintball & Airsoft > Paintball & Airsoft Protective Gear > Paintball & Airsoft Goggles & Masks
499839,Paintball & Airsoft Pads,6,499835,Sporting Goods > Outdoor Recreation > Hunting & Shooting > Paintball & Airsoft > Paintball & Airsoft Protective Gear > Paintball & Airsoft Pads
499837,Paintball & Airsoft Vests,6,499835,Sporting Goods > Outdoor Recreation > Hunting & Shooting > Paintball & Airsoft > Paintball & Airsoft Protective Gear > Paintball & Airsoft Vests
6748,Paintball Grenade Launchers,6,1049,Sporting Goods > Outdoor Recreation > Hunting & Shooting > Paintball & Airsoft > Paintball > Paintball Grenade Launchers
3408,Paintball Grenades,6,1049,Sporting Goods > Outdoor Recreation > Hunting & Shooting > Paintball & Airsoft > Paintball > Paintball Grenades
3187,Paintball Gun Parts & Accessories,6,1049,Sporting Goods > Outdoor Recreation > Hunting & Shooting > Paintball & Airsoft > Paintball > Paintball Gun Parts & Accessories
3244,Paintball Air Tanks,7,3187,Sporting Goods > Outdoor Recreation > Hunting & Shooting > Paintball & Airsoft > Paintball > Paintball Gun Parts & Accessories > Paintball Air Tanks
3690,Paintball Gun Barrels,7,3187,Sporting Goods > Outdoor Recreation > Hunting & Shooting > Paintball & Airsoft > Paintball > Paintball Gun Parts & Accessories > Paintball Gun Barrels
8514,Paintball Gun Drop Forwards,7,3187,Sporting Goods > Outdoor Recreation > Hunting & Shooting > Paintball & Airsoft > Paintball > Paintball Gun Parts & Accessories > Paintball Gun Drop Forwards
3152,Paintball Hoppers,7,3187,Sporting Goods > Outdoor Recreation > Hunting & Shooting > Paintball & Airsoft > Paintball > Paintball Gun Parts & Accessories > Paintball Hoppers
3234,Paintball Guns,6,1049,Sporting Goods > Outdoor Recreation > Hunting & Shooting > Paintball & Airsoft > Paintball > Paintball Guns
6781,Paintball Harnesses & Packs,6,1049,Sporting Goods > Outdoor Recreation > Hunting & Shooting > Paintball & Airsoft > Paintball > Paintball Harnesses & Packs
3438,Paintballs,6,1049,Sporting Goods > Outdoor Recreation > Hunting & Shooting > Paintball & Airsoft > Paintball > Paintballs
499840,Shooting & Range Accessories,4,499824,Sporting Goods > Outdoor Recreation > Hunting & Shooting > Shooting & Range Accessories
499842,Shooting Rests,5,499840,Sporting Goods > Outdoor Recreation > Hunting & Shooting > Shooting & Range Accessories > Shooting Rests
499841,Shooting Sticks & Bipods,5,499840,Sporting Goods > Outdoor Recreation > Hunting & Shooting > Shooting & Range Accessories > Shooting Sticks & Bipods
3170,Shooting Targets,5,499840,Sporting Goods > Outdoor Recreation > Hunting & Shooting > Shooting & Range Accessories > Shooting Targets
5998,Hydration System Accessories,3,1011,Sporting Goods > Outdoor Recreation > Hydration System Accessories
5635,Hydration Systems,3,1011,Sporting Goods > Outdoor Recreation > Hydration Systems
499761,Inline & Roller Skating,3,1011,Sporting Goods > Outdoor Recreation > Inline & Roller Skating
499771,Inline & Roller Skating Protective Gear,4,499761,Sporting Goods > Outdoor Recreation > Inline & Roller Skating > Inline & Roller Skating Protective Gear
499775,Roller Skating Pads,5,499771,Sporting Goods > Outdoor Recreation > Inline & Roller Skating > Inline & Roller Skating Protective Gear > Roller Skating Pads
499759,Inline Skate Parts,4,499761,Sporting Goods > Outdoor Recreation > Inline & Roller Skating > Inline Skate Parts
1058,Inline Skates,4,499761,Sporting Goods > Outdoor Recreation > Inline & Roller Skating > Inline Skates
499760,Roller Skate Parts,4,499761,Sporting Goods > Outdoor Recreation > Inline & Roller Skating > Roller Skate Parts
2837,Roller Skates,4,499761,Sporting Goods > Outdoor Recreation > Inline & Roller Skating > Roller Skates
500029,Roller Skis,4,499761,Sporting Goods > Outdoor Recreation > Inline & Roller Skating > Roller Skis
7375,Kite Buggying,3,1011,Sporting Goods > Outdoor Recreation > Kite Buggying
7376,Kite Buggies,4,7375,Sporting Goods > Outdoor Recreation > Kite Buggying > Kite Buggies
7377,Kite Buggy Accessories,4,7375,Sporting Goods > Outdoor Recreation > Kite Buggying > Kite Buggy Accessories
499846,Outdoor Games,3,1011,Sporting Goods > Outdoor Recreation > Outdoor Games
1062,Badminton,4,499846,Sporting Goods > Outdoor Recreation > Outdoor Games > Badminton
3107,Badminton Nets,5,1062,Sporting Goods > Outdoor Recreation > Outdoor Games > Badminton > Badminton Nets
3950,Badminton Racquets & Sets,5,1062,Sporting Goods > Outdoor Recreation > Outdoor Games > Badminton > Badminton Racquets & Sets
3907,Shuttlecocks,5,1062,Sporting Goods > Outdoor Recreation > Outdoor Games > Badminton > Shuttlecocks
3787,Deck Shuffleboard,4,499846,Sporting Goods > Outdoor Recreation > Outdoor Games > Deck Shuffleboard
3689,Deck Shuffleboard Cues,5,3787,Sporting Goods > Outdoor Recreation > Outdoor Games > Deck Shuffleboard > Deck Shuffleboard Cues
3190,Deck Shuffleboard Pucks,5,3787,Sporting Goods > Outdoor Recreation > Outdoor Games > Deck Shuffleboard > Deck Shuffleboard Pucks
3484,Disc Golf,4,499846,Sporting Goods > Outdoor Recreation > Outdoor Games > Disc Golf
3993,Disc Golf Bags,5,3484,Sporting Goods > Outdoor Recreation > Outdoor Games > Disc Golf > Disc Golf Bags
3227,Disc Golf Baskets,5,3484,Sporting Goods > Outdoor Recreation > Outdoor Games > Disc Golf > Disc Golf Baskets
3405,Lawn Games,4,499846,Sporting Goods > Outdoor Recreation > Outdoor Games > Lawn Games
7430,Paddle Ball Sets,4,499846,Sporting Goods > Outdoor Recreation > Outdoor Games > Paddle Ball Sets
3390,Pickleball,4,499846,Sporting Goods > Outdoor Recreation > Outdoor Games > Pickleball
499848,Pickleball Paddles,5,3390,Sporting Goods > Outdoor Recreation > Outdoor Games > Pickleball > Pickleball Paddles
499847,Pickleballs,5,3390,Sporting Goods > Outdoor Recreation > Outdoor Games > Pickleball > Pickleballs
499904,Platform & Paddle Tennis,4,499846,Sporting Goods > Outdoor Recreation > Outdoor Games > Platform & Paddle Tennis
499850,Platform & Paddle Tennis Paddles,5,499904,Sporting Goods > Outdoor Recreation > Outdoor Games > Platform & Paddle Tennis > Platform & Paddle Tennis Paddles
499849,Platform Tennis Balls,5,499904,Sporting Goods > Outdoor Recreation > Outdoor Games > Platform & Paddle Tennis > Platform Tennis Balls
3126,Tetherball,4,499846,Sporting Goods > Outdoor Recreation > Outdoor Games > Tetherball
499882,Tetherball Poles,5,3126,Sporting Goods > Outdoor Recreation > Outdoor Games > Tetherball > Tetherball Poles
499883,Tetherball Sets,5,3126,Sporting Goods > Outdoor Recreation > Outdoor Games > Tetherball > Tetherball Sets
499884,Tetherballs,5,3126,Sporting Goods > Outdoor Recreation > Outdoor Games > Tetherball > Tetherballs
5879,Riding Scooters,3,1011,Sporting Goods > Outdoor Recreation > Riding Scooters
3276,Skateboarding,3,1011,Sporting Goods > Outdoor Recreation > Skateboarding
3127,Skate Rails,4,3276,Sporting Goods > Outdoor Recreation > Skateboarding > Skate Rails
3626,Skate Ramps,4,3276,Sporting Goods > Outdoor Recreation > Skateboarding > Skate Ramps
3670,Skateboard Parts,4,3276,Sporting Goods > Outdoor Recreation > Skateboarding > Skateboard Parts
3869,Skateboard Decks,5,3670,Sporting Goods > Outdoor Recreation > Skateboarding > Skateboard Parts > Skateboard Decks
505817,Skateboard Small Parts,5,3670,Sporting Goods > Outdoor Recreation > Skateboarding > Skateboard Parts > Skateboard Small Parts
3192,Skateboard Trucks,5,3670,Sporting Goods > Outdoor Recreation > Skateboarding > Skateboard Parts > Skateboard Trucks
3637,Skateboard Wheels,5,3670,Sporting Goods > Outdoor Recreation > Skateboarding > Skateboard Parts > Skateboard Wheels
3067,Skateboarding Protective Gear,4,3276,Sporting Goods > Outdoor Recreation > Skateboarding > Skateboarding Protective Gear
499776,Skate Helmets,5,3067,Sporting Goods > Outdoor Recreation > Skateboarding > Skateboarding Protective Gear > Skate Helmets
7789,Skateboarding Gloves,5,3067,Sporting Goods > Outdoor Recreation > Skateboarding > Skateboarding Protective Gear > Skateboarding Gloves
3488,Skateboarding Pads,5,3067,Sporting Goods > Outdoor Recreation > Skateboarding > Skateboarding Protective Gear > Skateboarding Pads
